inject_date,Date,Time,street,city,roadType,pubMillis,locy,locx,subtype,reliability,uuid,type,reportRating,magvar,country,startTime,startTimeMillis,endTime,endTimeMillis,GridNumberX,GridNumberY,Location,Day,Minute,TimeSlice,ValidLocation
2/25/2015 23:00:00,2/25/2015,23:00:00,I-90 E Mass Pike,"Boston, MA",3,1424903165498,42.377257,-71.027378,HAZARD_ON_ROAD_POT_HOLE,9,329bac5f-fcf4-3595-ad81-70f789faadf5,WEATHERHAZARD,2,40,US,2/25/2015 22:53:00,1424904780000,2/25/2015 22:54:00,1424904840000,8,10,98,3,1380,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Vine St,"Newton, MA",2,1424903801905,42.30183,-71.169847,HAZARD_ON_ROAD_POT_HOLE,5,7d0c0365-7b7e-3026-a4e6-e0faf8ac76d2,WEATHERHAZARD,2,165,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,1,4,31,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,to South St,"Boston, MA",4,1424905235124,42.301933,-71.11531,HAZARD_ON_ROAD_POT_HOLE,5,8efccd92-8318-3056-9b77-2ddf32d85d78,WEATHERHAZARD,1,119,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,4,34,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,,"Boston, MA",4,1424903392526,42.36113,-71.11849,HAZARD_ON_ROAD_POT_HOLE,6,03d038c9-b01e-3167-9a87-684cb5190f04,WEATHERHAZARD,3,-41,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,8,74,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,,"Boston, MA",4,1424905546761,42.362335,-71.118017,HAZARD_ON_ROAD_POT_HOLE,6,7a8978e4-1501-3ce7-9dc5-4712e087be43,WEATHERHAZARD,1,174,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,9,84,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Emerson St,"Boston, MA",1,1424904175782,42.334903,-71.037769,HAZARD_ON_ROAD_POT_HOLE,5,274c8768-5c49-34b1-b8aa-610cf101091b,WEATHERHAZARD,2,115,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,8,7,68,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,to Massachusetts Ave,"Cambridge, MA",4,1424904751971,42.357698,-71.091771,HAZARD_ON_ROAD_POT_HOLE,5,7a5d620a-8d53-3326-9d16-e92070decaab,WEATHERHAZARD,2,-114,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,5,8,75,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Grove St,"Watertown, MA",1,1424904017599,42.370363,-71.153783,HAZARD_ON_ROAD_POT_HOLE,7,dd12c8dc-0af8-3d9d-b0e4-c52108a55872,WEATHERHAZARD,0,-57,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,2,9,82,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Coolidge Ave,"Watertown, MA",1,1424903968214,42.366058,-71.145711,HAZARD_ON_ROAD_POT_HOLE,5,6454efbe-caee-388f-bf8e-bebb1eb26981,WEATHERHAZARD,2,72,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,3,9,83,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Coolidge Hill,"Cambridge, MA",1,1424904658083,42.372405,-71.137155,HAZARD_ON_ROAD_POT_HOLE,5,44edd782-7b65-3cc1-970e-0b154c0b097c,WEATHERHAZARD,2,27,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,3,9,83,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Coolidge Hill,"Cambridge, MA",1,1424904672803,42.372269,-71.137528,HAZARD_ON_ROAD_POT_HOLE,5,076a4ccc-0f66-3351-812f-b020dbc610b4,WEATHERHAZARD,2,-66,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,3,9,83,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,,"Brookline, MA",7,1424901972203,42.310324,-71.142353,HAZARD_ON_ROAD_POT_HOLE,10,e5a903f0-27b4-3838-926a-ac824749a36b,WEATHERHAZARD,2,-151,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,3,5,43,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Dalton St,"Boston, MA",7,1424903464852,42.347139,-71.085228,HAZARD_ON_ROAD_POT_HOLE,10,071f897b-4d65-35ac-92de-b4549a06b490,WEATHERHAZARD,3,-20,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,6,7,66,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Medford St,"Somerville, MA",7,1424904072071,42.376598,-71.089032,HAZARD_ON_ROAD_POT_HOLE,8,dca46e78-4798-30df-8ba6-daf3bc911e7b,WEATHERHAZARD,3,164,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,5,10,95,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Medford St,"Somerville, MA",7,1424905141600,42.375434,-71.088598,HAZARD_ON_ROAD_POT_HOLE,5,7853b429-9447-36f2-b490-4a97ba31cd62,WEATHERHAZARD,0,-15,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,5,10,95,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Arborway,"Boston, MA",6,1424905174584,42.302228,-71.115591,HAZARD_ON_ROAD_POT_HOLE,5,0da97656-f181-3c85-97d9-1d61db30ad91,WEATHERHAZARD,1,-62,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,4,34,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,William T Morrissey Blvd,"Boston, MA",6,1424903638061,42.293313,-71.048365,HAZARD_ON_ROAD_POT_HOLE,6,f81fc058-855d-3e59-b2c8-39cadb0f11de,WEATHERHAZARD,2,158,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,7,4,37,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,William T Morrissey Blvd,"Boston, MA",6,1424905422939,42.309534,-71.045555,HAZARD_ON_ROAD_POT_HOLE,5,e81ffa14-a457-3b86-b28e-e1d0263b8e92,WEATHERHAZARD,0,-177,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,8,5,48,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Boylston St,"Brookline, MA",6,1424904240832,42.33099,-71.121236,HAZARD_ON_ROAD_POT_HOLE,9,195a2d8b-c396-3af7-b3a3-408e7240065f,WEATHERHAZARD,1,-104,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,6,54,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Washington St,"Brookline, MA",6,1424904179391,42.33174,-71.116735,HAZARD_ON_ROAD_POT_HOLE,7,fdb05d92-420b-3e8f-8c48-e8cf56cde441,WEATHERHAZARD,1,-104,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,6,54,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Soldiers Field Rd,"Boston, MA",6,1424903246752,42.357282,-71.118176,HAZARD_ON_ROAD_POT_HOLE,8,d482324d-1724-38e4-ab7e-f9a10e38c823,WEATHERHAZARD,3,13,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,8,74,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Commonwealth Ave,"Boston, MA",6,1424903847201,42.349148,-71.094303,HAZARD_ON_ROAD_POT_HOLE,6,4a3874ea-3025-3e8e-a8e1-0b9985d5dd8b,WEATHERHAZARD,1,-90,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,5,8,75,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Mount Auburn St,"Watertown, MA",6,1424905137172,42.368381,-71.176633,HAZARD_ON_ROAD_POT_HOLE,5,a2130953-e653-3d80-a269-9eb41c75bae8,WEATHERHAZARD,0,-98,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,1,9,81,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Western Ave,"Boston, MA",6,1424904636672,42.364196,-71.117566,HAZARD_ON_ROAD_POT_HOLE,9,84f77cd8-a675-3a53-824b-d1bc253899e7,WEATHERHAZARD,1,-95,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,9,84,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Soldiers Field Rd,"Boston, MA",6,1424904687060,42.367826,-71.121621,HAZARD_ON_ROAD_POT_HOLE,5,7546f198-cef4-3ac9-a592-b3eca8d16326,WEATHERHAZARD,1,-86,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,9,84,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Western Ave,"Cambridge, MA",6,1424904391415,42.364537,-71.113277,HAZARD_ON_ROAD_POT_HOLE,6,c43a5ae8-becd-3831-9d55-6d728c74bbd9,WEATHERHAZARD,1,-95,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,4,9,84,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Mount Auburn St,"Cambridge, MA",6,1424900769225,42.375035,-71.14029,HAZARD_ON_ROAD_POT_HOLE,7,e3c652d0-db49-3fed-bc65-ad96ca0bc369,WEATHERHAZARD,1,-78,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,3,9,83,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,,"Cambridge, MA",6,1424903161019,42.374493,-71.1371,HAZARD_ON_ROAD_POT_HOLE,8,933103d3-2c03-32d0-9b0d-be44e39dfe08,WEATHERHAZARD,2,-70,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,3,9,83,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Charlestown Ave,"Cambridge, MA",6,1424905020949,42.369529,-71.072886,HAZARD_ON_ROAD_POT_HOLE,7,d754b77d-420c-34a7-991c-3d4fa1c05f36,WEATHERHAZARD,0,-146,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,6,9,86,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,Austin St,"Boston, MA",6,1424905230060,42.373945,-71.06853,HAZARD_ON_ROAD_POT_HOLE,5,0f9c41b1-2ebe-325a-b6a7-e1ebea849351,WEATHERHAZARD,3,79,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,6,9,86,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,N Washington St,"Boston, MA",6,1424904263506,42.367919,-71.059213,HAZARD_ON_ROAD_POT_HOLE,9,9a1e5528-b3bd-38ad-aded-0754124beb26,WEATHERHAZARD,3,-27,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,7,9,87,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,I-93 S,,3,1424903289376,42.293298,-71.044931,HAZARD_ON_ROAD_POT_HOLE,10,a498a6c8-6366-3f13-a501-1858c738ae8a,WEATHERHAZARD,1,158,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,8,4,38,3,1390,72,1
2/25/2015 23:10:00,2/25/2015,23:10:00,I-90 E Mass Pike,"Boston, MA",3,1424903165498,42.377257,-71.027378,HAZARD_ON_ROAD_POT_HOLE,10,329bac5f-fcf4-3595-ad81-70f789faadf5,WEATHERHAZARD,2,40,US,2/25/2015 23:03:00,1424905380000,2/25/2015 23:04:00,1424905440000,8,10,98,3,1390,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,to South St,"Boston, MA",4,1424905235124,42.301933,-71.11531,HAZARD_ON_ROAD_POT_HOLE,7,8efccd92-8318-3056-9b77-2ddf32d85d78,WEATHERHAZARD,1,119,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,4,34,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,to I-90 E / Boston,"Boston, MA",4,1424905931844,42.359725,-71.120842,HAZARD_ON_ROAD_POT_HOLE,5,9bccee61-4c39-3c5c-9e5f-685957aa4654,WEATHERHAZARD,3,-174,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,8,74,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,,"Boston, MA",4,1424905546761,42.362335,-71.118017,HAZARD_ON_ROAD_POT_HOLE,7,7a8978e4-1501-3ce7-9dc5-4712e087be43,WEATHERHAZARD,1,174,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,9,84,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,to Massachusetts Ave,"Cambridge, MA",4,1424904751971,42.357698,-71.091771,HAZARD_ON_ROAD_POT_HOLE,5,7a5d620a-8d53-3326-9d16-e92070decaab,WEATHERHAZARD,2,-114,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,5,8,75,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Grove St,"Watertown, MA",1,1424904017599,42.370363,-71.153783,HAZARD_ON_ROAD_POT_HOLE,8,dd12c8dc-0af8-3d9d-b0e4-c52108a55872,WEATHERHAZARD,0,-57,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,2,9,82,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,School St,"Watertown, MA",2,1424906069831,42.376649,-71.164001,HAZARD_ON_ROAD_POT_HOLE,5,8797f583-096f-3863-a1eb-7d567c66535e,WEATHERHAZARD,2,30,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,2,10,92,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Coolidge Hill,"Cambridge, MA",1,1424904658083,42.372405,-71.137155,HAZARD_ON_ROAD_POT_HOLE,5,44edd782-7b65-3cc1-970e-0b154c0b097c,WEATHERHAZARD,2,27,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,3,9,83,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Coolidge Hill,"Cambridge, MA",1,1424904672803,42.372269,-71.137528,HAZARD_ON_ROAD_POT_HOLE,5,076a4ccc-0f66-3351-812f-b020dbc610b4,WEATHERHAZARD,2,-66,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,3,9,83,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,,"Brookline, MA",7,1424901972203,42.310324,-71.142353,HAZARD_ON_ROAD_POT_HOLE,10,e5a903f0-27b4-3838-926a-ac824749a36b,WEATHERHAZARD,2,-151,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,3,5,43,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Dalton St,"Boston, MA",7,1424903464852,42.347139,-71.085228,HAZARD_ON_ROAD_POT_HOLE,10,071f897b-4d65-35ac-92de-b4549a06b490,WEATHERHAZARD,3,-20,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,6,7,66,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,D St,"Boston, MA",7,1424905732750,42.345881,-71.041529,HAZARD_ON_ROAD_POT_HOLE,5,2decf747-efa3-349a-a897-b6fdc3863265,WEATHERHAZARD,4,130,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,8,7,68,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Essex St,"Boston, MA",7,1424905891752,42.352476,-71.058994,HAZARD_ON_ROAD_POT_HOLE,6,3b5f3abd-9856-3dc1-8f6f-9cfc2830e19e,WEATHERHAZARD,0,99,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,7,8,77,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Medford St,"Somerville, MA",7,1424904072071,42.376598,-71.089032,HAZARD_ON_ROAD_POT_HOLE,8,dca46e78-4798-30df-8ba6-daf3bc911e7b,WEATHERHAZARD,3,164,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,5,10,95,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Medford St,"Somerville, MA",7,1424905141600,42.375434,-71.088598,HAZARD_ON_ROAD_POT_HOLE,5,7853b429-9447-36f2-b490-4a97ba31cd62,WEATHERHAZARD,0,-15,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,5,10,95,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Centre St,"Boston, MA",6,1424906173842,42.300683,-71.127331,HAZARD_ON_ROAD_POT_HOLE,5,286bc43f-d7f2-3ac7-9e48-7db397d41d6b,WEATHERHAZARD,0,-142,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,3,4,33,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Arborway,"Boston, MA",6,1424905174584,42.302228,-71.115591,HAZARD_ON_ROAD_POT_HOLE,5,0da97656-f181-3c85-97d9-1d61db30ad91,WEATHERHAZARD,1,-62,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,4,34,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Neponset Ave,"Boston, MA",6,1424906091633,42.285685,-71.042366,HAZARD_ON_ROAD_POT_HOLE,5,968ff308-1afc-3a8e-84bc-9acf1b1549a1,WEATHERHAZARD,1,118,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,8,3,28,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,William T Morrissey Blvd,"Boston, MA",6,1424906056026,42.289579,-71.04522,HAZARD_ON_ROAD_POT_HOLE,5,c115dd4e-0382-3ca8-8610-90717d30b140,WEATHERHAZARD,1,148,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,8,3,28,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,William T Morrissey Blvd,"Boston, MA",6,1424903638061,42.293313,-71.048365,HAZARD_ON_ROAD_POT_HOLE,6,f81fc058-855d-3e59-b2c8-39cadb0f11de,WEATHERHAZARD,2,158,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,7,4,37,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,William T Morrissey Blvd,"Boston, MA",6,1424905422939,42.309534,-71.045555,HAZARD_ON_ROAD_POT_HOLE,6,e81ffa14-a457-3b86-b28e-e1d0263b8e92,WEATHERHAZARD,0,-177,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,8,5,48,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Boylston St,"Brookline, MA",6,1424905628129,42.32659,-71.152819,HAZARD_ON_ROAD_POT_HOLE,6,babe2c96-546f-3dba-b4f7-5b1a19f7e283,WEATHERHAZARD,1,-115,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,2,6,52,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Boylston St,"Brookline, MA",6,1424904240832,42.33099,-71.121236,HAZARD_ON_ROAD_POT_HOLE,9,195a2d8b-c396-3af7-b3a3-408e7240065f,WEATHERHAZARD,1,-104,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,6,54,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Washington St,"Brookline, MA",6,1424904179391,42.33174,-71.116735,HAZARD_ON_ROAD_POT_HOLE,8,fdb05d92-420b-3e8f-8c48-e8cf56cde441,WEATHERHAZARD,1,-104,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,6,54,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Mount Auburn St,"Watertown, MA",6,1424905137172,42.368381,-71.176633,HAZARD_ON_ROAD_POT_HOLE,5,a2130953-e653-3d80-a269-9eb41c75bae8,WEATHERHAZARD,0,-98,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,1,9,81,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Western Ave,"Boston, MA",6,1424904636672,42.364196,-71.117566,HAZARD_ON_ROAD_POT_HOLE,10,84f77cd8-a675-3a53-824b-d1bc253899e7,WEATHERHAZARD,1,-95,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,9,84,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Soldiers Field Rd,"Boston, MA",6,1424904687060,42.367826,-71.121621,HAZARD_ON_ROAD_POT_HOLE,5,7546f198-cef4-3ac9-a592-b3eca8d16326,WEATHERHAZARD,1,-86,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,9,84,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Western Ave,"Cambridge, MA",6,1424904391415,42.364537,-71.113277,HAZARD_ON_ROAD_POT_HOLE,6,c43a5ae8-becd-3831-9d55-6d728c74bbd9,WEATHERHAZARD,1,-95,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,4,9,84,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Charlestown Ave,"Cambridge, MA",6,1424905020949,42.369529,-71.072886,HAZARD_ON_ROAD_POT_HOLE,8,d754b77d-420c-34a7-991c-3d4fa1c05f36,WEATHERHAZARD,0,-146,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,6,9,86,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,Austin St,"Boston, MA",6,1424905230060,42.373945,-71.06853,HAZARD_ON_ROAD_POT_HOLE,7,0f9c41b1-2ebe-325a-b6a7-e1ebea849351,WEATHERHAZARD,3,79,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,6,9,86,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,N Washington St,"Boston, MA",6,1424904263506,42.367919,-71.059213,HAZARD_ON_ROAD_POT_HOLE,10,9a1e5528-b3bd-38ad-aded-0754124beb26,WEATHERHAZARD,3,-27,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,7,9,87,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,I-93 S,,3,1424903289376,42.293298,-71.044931,HAZARD_ON_ROAD_POT_HOLE,10,a498a6c8-6366-3f13-a501-1858c738ae8a,WEATHERHAZARD,1,158,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,8,4,38,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,I-90 W Mass Pike,"Boston, MA",3,1424905688167,42.346791,-71.062625,HAZARD_ON_ROAD_POT_HOLE,6,5392f362-6d65-3b95-b578-7aa1f42c44a0,WEATHERHAZARD,2,-74,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,7,7,67,3,1400,72,1
2/25/2015 23:20:00,2/25/2015,23:20:00,I-90 W Mass Pike,"Boston, MA",3,1424905641273,42.346609,-71.061368,HAZARD_ON_ROAD_POT_HOLE,6,571c93a1-cfe9-3082-8dbc-1733e65fd751,WEATHERHAZARD,2,-82,US,2/25/2015 23:13:00,1424905980000,2/25/2015 23:14:00,1424906040000,7,7,67,3,1400,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,Vermont St,"Boston, MA",1,1424906733243,42.290009,-71.16166,HAZARD_ON_ROAD_POT_HOLE,5,817c0353-fc05-3364-9b66-38f1bf5e6f44,WEATHERHAZARD,0,-124,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,2,3,22,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,to South St,"Boston, MA",4,1424905235124,42.301933,-71.11531,HAZARD_ON_ROAD_POT_HOLE,8,8efccd92-8318-3056-9b77-2ddf32d85d78,WEATHERHAZARD,1,119,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,4,4,34,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,to I-90 E / Boston,"Boston, MA",4,1424905931844,42.359725,-71.120842,HAZARD_ON_ROAD_POT_HOLE,5,9bccee61-4c39-3c5c-9e5f-685957aa4654,WEATHERHAZARD,3,-174,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,4,8,74,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,,"Boston, MA",4,1424905546761,42.362335,-71.118017,HAZARD_ON_ROAD_POT_HOLE,9,7a8978e4-1501-3ce7-9dc5-4712e087be43,WEATHERHAZARD,1,174,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,4,9,84,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,Exit 24C: I-93 S / Quincy,"Boston, MA",4,1424906579459,42.346725,-71.058435,HAZARD_ON_ROAD_POT_HOLE,5,655e24b3-ea7c-3567-81b4-4b71631677bf,WEATHERHAZARD,3,42,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,7,7,67,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,Grove St,"Watertown, MA",1,1424904017599,42.370363,-71.153783,HAZARD_ON_ROAD_POT_HOLE,9,dd12c8dc-0af8-3d9d-b0e4-c52108a55872,WEATHERHAZARD,0,-57,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,2,9,82,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,School St,"Watertown, MA",2,1424906069831,42.376649,-71.164001,HAZARD_ON_ROAD_POT_HOLE,5,8797f583-096f-3863-a1eb-7d567c66535e,WEATHERHAZARD,2,30,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,2,10,92,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,Harrison Ave,"Boston, MA",7,1424906626468,42.330471,-71.081656,HAZARD_ON_ROAD_POT_HOLE,5,c9e15d3b-7c30-3271-a5d7-d92bc34cf535,WEATHERHAZARD,0,39,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,6,6,56,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,Dalton St,"Boston, MA",7,1424903464852,42.347139,-71.085228,HAZARD_ON_ROAD_POT_HOLE,10,071f897b-4d65-35ac-92de-b4549a06b490,WEATHERHAZARD,3,-20,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,6,7,66,3,1410,72,1
2/25/2015 23:30:00,2/25/2015,23:30:00,D St,"Boston, MA",7,1424905732750,42.345881,-71.041529,HAZARD_ON_ROAD_POT_HOLE,5,2decf747-efa3-349a-a897-b6fdc3863265,WEATHERHAZARD,4,130,US,2/25/2015 23:24:00,1424906640000,2/25/2015 23:25:00,1424906700000,8,7,68,3,1410,72,1
